,title,date,content
30,Air Liquide: noté A chez Scope Ratings -Air Liquide,2023-05-09 13:08:00,"['air', 'liquid', 'annonc', 'scop', 'rating', 'premi', 'agenc', 'notat', 'cred', 'européen', 'a', 'attribu', 'not', 'émetteur', 'a', 'ains', 'not', 'a', 'det', 'senior', 'non', 'garant', 'perspect', 'associ', 'scop', 'régul', 'européen', 'march', 'financi', 'esma', 'devient', 'ains', 'troisiem', 'agenc', 'notat', 'cred', 'liquid', 'égal', 'not', 'a', 'chez', 'standard', 'poor', 'chez', 'moody', 'perspect', 'liquid', 'a', 'établ', 'cadr', 'financ', 'durabl', 'sustain', 'financing', 'framework', 'afin', 'strateg', 'financ', 'object', 'durabl', 'contribu', 'développ', 'financ', 'durabl', 'a', 'soulign', 'scop', 'rapport']"
31,Air Liquide: va décarboner une cimenterie d'Holcim,2023-05-02 09:33:00,"['air', 'liquid', 'holcim', 'sign', 'protocol', 'concern', 'projet', 'décarbon', 'nouvel', 'cimenter', 'holcim', 'cour', 'développ', 'belgiqu', 'utilis', 'technolog', 'captag', 'cryocap', 'liquid', 'la', 'nouvel', 'cimenter', 'permettr', 'holcim', 'réduir', 'émiss', 'million', 'ton', 'an', 'ce', 'partenariat', 'cadr', 'programm', 'holcim', 'a', 'ambit', 'permettr', 'neutral', 'carbon', 'belgiqu', 'air', 'liquid', 'a', 'construir', 'unit', 'technolog', 'cryocap', 'oxy', 'captur', 'purifi', 'jusqu', 'géner', 'product', 'obourg', 'pascal', 'vinet', 'directeur', 'membr', 'comit', 'exécut', 'liquid', 'a', 'déclar', 'cet', 'collabor', 'illustr', 'capac', 'cooper', 'client', 'réduir', 'mani', 'signif', 'empreint', 'fair', 'décarbon', 'réalit']"
32,Air Liquide: croissance de 4% du CA trimestriel,2023-04-27 08:26:00,"['air', 'liquid', 'dévoil', 'chiffr', 'milliard', 'titr', 'premi', 'trimestr', 'croissanc', 'don', 'publi', 'compar', 'effet', 'énerg', 'négat', 'premi', 'fois', 'depuis', 'deux', 'an', 'le', 'group', 'gaz', 'industriel', 'précis', 'compar', 'gaz', 'servic', 'total', 'a', 'augment', 'cel', 'march', 'global', 'technolog', 'alor', 'vent', 'client', 'tier', 'construct', 'baiss', 'en', 'air', 'liquid', 'poursuivr', 'déploi', 'plan', 'strateg', 'advanc', 'dit', 'confi', 'capac', 'augment', 'nouveau', 'marg', 'opérationnel', 'réalis', 'croissanc', 'résultat', 'net', 'récurrent', 'chang', 'const']"
33,Air Liquide: 380 millions de dollars d'obligations rachetées,2023-04-13 10:51:00,"['air', 'liquid', 'a', 'annonc', 'mercred', 'soir', 'avoir', 'consacr', 'plus', 'million', 'dollar', 'rachat', 'deux', 'ser', 'libel', 'billet', 'vert', 'au', 'moment', 'offre', 'lund', 'soir', 'group', 'mis', 'main', 'mont', 'principal', 'maximal', 'cumul', 'million', 'dollar', 'américain', 'port', 'intérêt', 'taux', 'arriv', 'échéanc', 'le', 'producteur', 'gaz', 'industriel', 'a', 'ailleur', 'rachet', 'mont', 'principal', 'maximal', 'cumul', 'million', 'dollar', 'port', 'intérêt', 'taux', 'arriv', 'échéanc', 'air', 'liquid', 'précis', 'avoir', 'rachet', 'oblig', 'valabl', 'apport', 'cadr', 'offre', 'rachat', 'intégral', 'san', 'aucun', 'prorat']"
34,Air Liquide: bien orienté après des analyses positives,2023-04-06 16:44:00,"['le', 'titr', 'progress', 'pres', 'profit', 'plusieur', 'analys', 'posit', 'stifel', 'réiter', 'recommand', 'air', 'liquid', 'object', 'cour', 'relev', 'euros', 'sillag', 'résultat', 'rehauss', 'fournisseur', 'franc', 'gaz', 'sant', 'le', 'brok', 'attend', 'croissanc', 'compar', 'gaz', 'probabl', 'premi', 'trimestr', 'pourr', 'montr', 'stabl', 'europ', 'grâc', 'fort', 'hauss', 'prix', 'tres', 'solid', 'amer', 'stifel', 'relev', 'hypothes', 'croissanc', 'compar', 'moyen', 'term', 'anticip', 'expans', 'marg', 'cour', 'fond', 'pouvoir', 'tarif', 'branch', 'industriel', 'marchand', 'mesur', 'coût', 'ub', 'réiter', 'côt', 'conseil', 'titr', 'object', 'pour', 'trimestr', 'tous', 'regard', 'tournent', 'ver', 'prix', 'indiqu', 'bureau', 'pour', 'prévis', 'trimestr', 'prévoyon', 'augment', 'prix', 'rapport', 'précédent', 'bien', 'supérieur', 'prévis', 'visibl', 'alpha', 'nous', 'avanc', 'prévis', 'fiscal', 'rajout', 'ub']"
35,Air Liquide: Stifel relève son objectif de cours,2023-04-06 16:00:00,"['stifel', 'réiter', 'recommand', 'air', 'liquid', 'object', 'cour', 'relev', 'euros', 'sillag', 'résultat', 'rehauss', 'fournisseur', 'franc', 'gaz', 'sant', 'le', 'brok', 'attend', 'croissanc', 'compar', 'gaz', 'probabl', 'premi', 'trimestr', 'pourr', 'montr', 'stabl', 'europ', 'grâc', 'fort', 'hauss', 'prix', 'tres', 'solid', 'amer', 'stifel', 'relev', 'hypothes', 'croissanc', 'compar', 'moyen', 'term', 'anticip', 'expans', 'marg', 'cour', 'fond', 'pouvoir', 'tarif', 'branch', 'industriel', 'marchand', 'mesur', 'coût']"
36,Air Liquide: UBS maintient son objectif à 167 E,2023-04-06 11:00:00,"['ub', 'réiter', 'conseil', 'titr', 'object', 'pour', 'trimestr', 'tous', 'regard', 'tournent', 'ver', 'prix', 'indiqu', 'bureau', 'pour', 'prévis', 'trimestr', 'prévoyon', 'augment', 'prix', 'rapport', 'précédent', 'bien', 'supérieur', 'prévis', 'visibl', 'alpha', 'nous', 'avanc', 'prévis', 'fiscal', 'rajout', 'ub', 'en', 'air', 'liquid', 'dit', 'capac', 'augment', 'nouveau', 'marg', 'opérationnel', 'réalis', 'croissanc', 'résultat', 'net', 'récurrent', 'chang', 'const']"
37,Air Liquide: projet pilote dans l'hydrogène à Anvers,2023-03-23 09:15:00,"['air', 'liquid', 'annonc', 'construct', 'unit', 'pilot', 'craquag', 'taill', 'industriel', 'port', 'belgiqu', 'unit', 'contribu', 'développ', 'tant', 'clef', 'transit', 'énerget', 'le', 'fournisseur', 'franc', 'gaz', 'industriel', 'expliqu', 'transform', 'ammoniac', 'grâc', 'cet', 'technolog', 'innov', 'craquag', 'faibl', 'empreint', 'carbon', 'peut', 'être', 'facil', 'transport', 'longu', 'distanc', 'cet', 'unit', 'pilot', 'devr', 'être', 'opérationnel', 'le', 'gouvern', 'flamand', 'a', 'confirm', 'soutien', 'financi', 'projet', 'air', 'liquid', 'engag', 'invest', 'global', 'environ', 'huit', 'milliard', 'bas', 'carbon']"
38,Air Liquide: modernisation de deux ASU à Tianjin,2023-03-21 09:25:00,"['air', 'liquid', 'annonc', 'va', 'invest', 'environ', 'million', 'modernis', 'deux', 'unit', 'sépar', 'gaz', 'asu', 'group', 'industriel', 'franc', 'oper', 'bassin', 'industriel', 'tianjin', 'chin', 'ce', 'plan', 'modernis', 'cadr', 'renouvel', 'contrat', 'fournitur', 'gaz', 'industriel', 'long', 'term', 'tianjin', 'bohu', 'yongl', 'chemical', 'industry', 'co', 'ltd', 'ylc', 'filial', 'group', 'bohu', 'air', 'liquid', 'va', 'adapt', 'asu', 'afin', 'puissent', 'fonction', 'électr', 'remplac', 'vapeur', 'permettr', 'réduir', 'mani', 'signif', 'émiss', 'li', 'product', 'gaz', 'par', 'ailleur', 'group', 'a', 'sign', 'protocol', 'tripartit', 'ylc', 'zon', 'industriel', 'tianjin', 'binh', 'vu', 'not', 'mis', 'oeuvr', 'solut', 'captag', 'stockag', 'carbon', 'ccus']"
40,Air Liquide: projet de décarbonation pour Verallia en Italie,2023-03-16 09:31:00,"['air', 'liquid', 'a', 'annonc', 'jeud', 'allait', 'déploi', 'chez', 'fabric', 'bouteil', 'franc', 'veralli', 'solut', 'mesur', 'dev', 'permettr', 'réduir', 'émiss', 'consomm', 'le', 'spécial', 'gaz', 'industriel', 'va', 'accompagn', 'convers', 'pesci', 'ital', 'combust', 'traditionnel', 'ver', 'oxycombust', 'optimis', 'construct', 'nouveau', 'four', 'sit', 'dan', 'cadr', 'contrat', 'long', 'term', 'air', 'liquid', 'a', 'prévu', 'construir', 'exploit', 'veralli', 'unit', 'nouvel', 'géner', 'product', 'plus', 'économ', 'énerg', 'cet', 'solut', 'doit', 'combin', 'technolog', 'fournitur', 'réutilis', 'chaleur', 'issu', 'proced', 'product', 'verr', 'produit', 'cet', 'unit', 'remplac', 'habituel', 'inject', 'four', 'permettr', 'fondr', 'verr', 'oxycombust', 'proced', 'air', 'liquid', 'prévoit', 'égal', 'fourn', 'technolog', 'propriétair', 'récuper', 'chaleur', 'émis', 'four', 'verri', 'réduir', 'encor', 'consomm', 'li', 'product', 'verr', 'le', 'projet', 'doit', 'contribu', 'mani', 'signif', 'réduct', 'émiss', 'scop', 'vis', 'veralli', 'four', 'verri', 'pesci', 'le', 'fabric', 'bouteil', 'verr', 'boisson', 'produit', 'alimentair', 'fix', 'comm', 'object', 'neutral', 'carbon', 'a', 'not', 'ailleur', 'liquid', 'a', 'annonc', 'hi', 'soir', 'lanc', 'offre', 'rachat', 'port', 'deux', 'ser', 'libel', 'dollar', 'américain', 'concern', 'oblig', 'port', 'intérêt', 'taux', 'arriv', 'échéanc', 'mont', 'maximum', 'million', 'dollar', 'ains', 'oblig', 'port', 'intérêt', 'taux', 'arriv', 'échéanc', 'mont', 'maximum', 'million']"
41,Air Liquide: évolution du Comité Exécutif -Air Liquide,2023-03-15 18:03:00,"['air', 'liquid', 'annonc', 'départ', 'ven', 'fabien', 'lecorvaisi', 'directeur', 'général', 'adjoint', 'cet', 'annonc', 'fait', 'suit', 'souh', 'personnel', 'concentr', 'désorm', 'mandat', 'non', 'exécut', 'effect', 'compt', 'mai', 'lendemain', 'général', 'group', 'indiqu', 'group', 'air', 'liquid', 'annonc', 'dian', 'schillag', 'membr', 'comit', 'exécut', 'charg', 'activ', 'sant', 'efficac', 'achat', 'group', 'assur', 'plus', 'fonction', 'actuel', 'supervis', 'développ', 'durabl', 'ains', 'programm', 'sociétal', 'group', 'compr', 'fondat', 'air', 'liquid']"
42,"Air Liquide : de retour aux sommets, à 1% près",2023-02-27 18:59:00,"['voic', 'air', 'liquid', 'retour', 'sommet', 'dir', 'pres', 'celui', 'juin', 'meilleur', 'clôtur', 'remont', 'semain', 'févri', 'profil', 'doubl', 'rapport', 'rapport']"
43,Air Liquide: contrat avec TotalEnergies en Afrique du Sud,2023-02-23 11:47:00,"['totalenerg', 'annonc', 'avoir', 'sign', 'contrat', 'sasol', 'south', 'afric', 'air', 'liquid', 'larg', 'industr', 'south', 'afric', 'port', 'fournitur', 'capac', 'mw', 'renouvel', 'périod', 'an', 'il', 'développ', 'central', 'solair', 'mw', 'ferm', 'éolien', 'mw', 'provinc', 'cap', 'occidental', 'projet', 'fourn', 'environ', 'gwh', 'an', 'sit', 'secund', 'sasol', 'où', 'air', 'liquid', 'oper', 'unit', 'product', 'le', 'deux', 'projet', 'devr', 'être', 'opérationnel', 'électr', 'renouvel', 'compétit', 'disponibl', 'décarbon', 'product', 'sasol', 'air', 'liquid', 'il', 'soum', 'approb', 'réglementair']"
44,Air Liquide: nouveau PPA avec Sasol en Afrique du Sud,2023-02-21 10:09:00,"['air', 'liquid', 'sasol', 'annonc', 'mard', 'avoir', 'sign', 'totalenerg', 'deux', 'contrat', 'long', 'term', 'ppa', 'port', 'énerg', 'renouvel', 'sit', 'secund', 'apparten', 'sasol', 'il', 'deuxiem', 'ser', 'ppa', 'conclus', 'air', 'liquid', 'societ', 'pétrochim', 'apres', 'ceux', 'déjà', 'annonc', 'mois', 'derni', 'enel', 'green', 'pow', 'capac', 'mw', 'ensembl', 'contrat', 'vont', 'port', 'mw', 'capac', 'énerg', 'renouvel', 'acquis', 'air', 'liquid', 'sasol', 'cadr', 'engag', 'décarbon', 'sit', 'au', 'total', 'deux', 'group', 'comptent', 'sécuris', 'capac', 'total', 'mw', 'renouvel', 'où', 'air', 'liquid', 'exploit', 'plus', 'grand', 'sit', 'product', 'mond']"
45,Air Liquide : re-test imminent du zénith des 153E,2023-02-20 10:04:00,"['air', 'liquid', 'alor', 'territoir', 'hiss', 'prepar', 'imminent', 'zénith', 'record', 'absolu', 'juin', 'établ', 'fixing', 'jam', 'approch', 'depuis', 'meilleur', 'clôtur', 'histor', 'a', 'surpass', 'des', 'rest', 'confirm', 'bon', 'disposit', 'clôtur', 'sinon', 'gar', 'histor', 'cas', 'tant', 'figur', 'parfait']"
46,Air Liquide: convention signée pour des rachats d'actions,2023-02-17 10:28:00,"['air', 'liquid', 'annonc', 'avoir', 'sign', 'prestatair', 'servic', 'psi', 'convent', 'port', 'volum', 'action', 'représent', 'moin', 'capital', 'ce', 'titr', 'pourront', 'être', 'rachet', 'prix', 'maximum', 'unitair', 'limit', 'pos', 'général', 'mixt', 'mai', 'conseil', 'septembr', 'euros', 'action', 'le', 'fournisseur', 'gaz', 'industriel', 'précis', 'action', 'rachet', 'cadr', 'dud', 'contrat', 'part', 'annul', 'part', 'affect', 'mis', 'oeuvr', 'plan', 'perform', 'group']"
47,Air Liquide: hausse de 23% du résultat net récurrent en 2022,2023-02-16 08:40:00,"['air', 'liquid', 'publ', 'résultat', 'net', 'récurrent', 'milliard', 'croissanc', 'chang', 'const', 'a', 'roc', 'récurrent', 'montr', 'supérieur', 'an', 'object', 'cadr', 'le', 'fournisseur', 'gaz', 'industriel', 'revend', 'marg', 'opérationnel', 'amélior', 'point', 'bas', 'hor', 'effet', 'vent', 'atteign', 'milliard', 'hauss', 'compar', 'confianc', 'suit', 'action', 'gratuit', 'détenu', 'group', 'soumettr', 'dividend', 'euros', 'action', 'augment', 'vot', 'actionnair', 'mai', 'prochain', 'en', 'air', 'liquid', 'poursuivr', 'déploi', 'plan', 'strateg', 'advanc', 'dit', 'capac', 'augment', 'nouveau', 'marg', 'opérationnel', 'réalis', 'croissanc', 'résultat', 'net', 'récurrent', 'chang', 'const']"
48,Air Liquide: réseau de stations hydrogène avec TotalEnergies,2023-02-02 09:40:00,"['le', 'spécial', 'gaz', 'sant', 'air', 'liquid', 'a', 'annonc', 'jeud', 'allait', 'totalenerg', 'vu', 'développ', 'réseau', 'station', 'hydrogen', 'poid', 'lourd', 'europ', 'dan', 'communiqu', 'commun', 'deux', 'partenair', 'expliquent', 'prévu', 'cré', 'coentrepris', 'détenu', 'part', 'égal', 'déploi', 'cour', 'prochain', 'anné', 'plus', 'station', 'hydrogen', 'grand', 'axe', 'routi', 'franc', 'benelux', 'allemagn', 'ce', 'station', 'exploit', 'sous', 'marqu', 'totalenerg', 'situ', 'not', 'grand', 'corridor', 'strateg', 'le', 'deux', 'group', 'prévoient', 'proced', 'constitu', 'coentrepris', 'cour', 'sous', 'réserv', 'finalis', 'document', 'contractuel', 'appropri', 'autoris', 'réglementair']"
49,Air Liquide: croissance confirmée dans l'industriel marchand,2023-01-26 09:22:00,"['air', 'liquid', 'a', 'annonc', 'jeud', 'avoir', 'sign', 'nombr', 'nouveau', 'contrat', 'product', 'gaz', 'sit', 'marchand', 'ce', 'contrat', 'concern', 'azot', 'oxygen', 'hydrogen', 'client', 'issus', 'march', 'croissanc', 'tel', 'verr', 'métal', 'trait', 'déchet', 'le', 'group', 'conclu', 'nouveau', 'contrat', 'dit', 'bénéfici', 'progress', 'réguli', 'activ', 'domain', 'depuis', 'quelqu', 'anné', 'le', 'nombr', 'contrat', 'long', 'term', 'li', 'install', 'sit', 'sign', 'chaqu', 'anné', 'air', 'liquid', 'a', 'ains', 'doubl', 'entre', 'présent', 'pay', 'effect', 'collabor', 'branch', 'marchand', 'fourn', 'gaz', 'industriel', 'plus', 'deux', 'million', 'client', 'indépend', 'grand', 'societ', 'industriel', 'en', 'chiffr', 'élev', 'pres', 'milliard']"
50,Air Liquide: achat d'énergie renouvelable en Afrique du Sud,2023-01-24 09:30:00,"['air', 'liquid', 'a', 'annonc', 'mard', 'avoir', 'sign', 'societ', 'pétrochim', 'sasol', 'premi', 'contrat', 'long', 'term', 'vis', 'approvision', 'sit', 'énerg', 'renouvel', 'le', 'deux', 'group', 'disent', 'avoir', 'conclu', 'enel', 'green', 'pow', 'deux', 'contrat', 'long', 'term', 'ppa', 'port', 'fournitur', 'énerg', 'renouvel', 'sit', 'sasol', 'secund', 'afriqu', 'sud', 'où', 'air', 'liquid', 'exploit', 'plus', 'grand', 'sit', 'product', 'mond', 'pour', 'mémoir', 'fabric', 'gaz', 'industriel', 'rachet', 'sasol', 'unit', 'product', 'sit', 'secund', 'exploit', 'depuis', 'cadr', 'contrat', 'fournitur', 'long', 'term', 'ce', 'ppas', 'capac', 'total', 'mw', 'premi', 'sign', 'cadr', 'appel', 'lanc', 'conjoint', 'deux', 'group', 'avant', 'sécuris', 'capac', 'total', 'mw', 'renouvel', 'sur', 'chiffr', 'mw', 'destin', 'sasol', 'mw', 'air', 'liquid', 'ce', 'projet', 'doit', 'contribu', 'décarbon', 'sit', 'secund', 'don', 'comm', 'object', 'réduir', 'émiss', 'associ', 'product']"
51,Air Liquide: reconnu en ESG par trois agences clés,2023-01-13 09:23:00,"['air', 'liquid', 'annonc', 'avoir', 'nouveau', 'reconnu', 'perform', 'criter', 'environnemental', 'social', 'gouvern', 'esg', 'agenc', 'clé', 'notat', 'a', 'suit', 'progres', 'réalis', 'mati', 'développ', 'durabl', 'group', 'figur', 'désorm', 'dow', 'jon', 'sustainability', 'europ', 'index', 'il', 'a', 'outr', 'maintenu', 'scor', 'cdp', 'catégor', 'chang', 'climat', 'le', 'fournisseur', 'franc', 'gaz', 'industriel', 'égal', 'class', 'quatriem', 'chemscor', 'parm', 'grand', 'acteur', 'secteur', 'chim', 'distingu', 'leur', 'effort', 'gestion', 'empreint', 'environnemental']"
52,Air Liquide: projet de démonstration pour l'ATR au Japon,2023-01-10 11:10:00,"['air', 'liquid', 'annonc', 'avoir', 'sélection', 'premi', 'projet', 'démonstr', 'japon', 'vis', 'produir', 'bas', 'carbon', 'grâc', 'technolog', 'reformag', 'autotherm', 'atr', 'approch', 'plus', 'adapt', 'unit', 'product', 'bas', 'carbon', 'grand', 'échel', 'précis', 'permet', 'capt', 'jusqu', 'carbon', 'install', 'industriel', 'particuli', 'integr', 'sa', 'divis', 'air', 'liquid', 'engineering', 'construct', 'va', 'désorm', 'déploi', 'cet', 'technolog', 'cadr', 'projet', 'pilot', 'détenu', 'oper', 'inpex', 'corpor', 'kashiwazak', 'vill', 'situ', 'côt', 'ouest', 'principal']"
53,Air Liquide: obtient le soutien des Pays-Bas pour 2 projets,2022-12-21 18:08:00,"['air', 'liquid', 'annonc', 'salu', 'décis', 'néerland', 'souten', 'projet', 'product', 'renouvel', 'grand', 'échel', 'baptis', 'elygator', 'terneux', 'curthyl', 'rotterdam', 'cadr', 'programm', 'projet', 'import', 'européen', 'commun', 'hydrogen', 'piiec', 'dot', 'chacun', 'capac', 'mw', 'projet', 'contribu', 'mani', 'signif', 'décarbon', 'pay', 'voisin', 'indiqu', 'air', 'liquid', 'la', 'societ', 'précis', 'électrolyseur', 'fonction', 'tous', 'deux', 'renouvel', 'produiront', 'total', 'ton', 'renouvel', 'an', 'san', 'géner', 'air', 'liquid', 'réjou', 'reconnaiss', 'autor', 'néerlandais', 'caracter', 'uniqu', 'deux', 'projet', 'phar', 'développ', 'renouvel', 'a', 'comment', 'pascal', 'vinet', 'directeur', 'societ', 'membr', 'comit', 'exécut', 'liquid']"
54,Air Liquide: contrat avec Kumho Mitsui en Corée du Sud,2022-12-13 09:18:00,"['air', 'liquid', 'indiqu', 'avoir', 'sign', 'contrat', 'long', 'term', 'afin', 'fourn', 'volum', 'supplémentair', 'monoxyd', 'carbon', 'kumho', 'mitsui', 'chemical', 'complex', 'industriel', 'yeosu', 'où', 'franc', 'oper', 'quatr', 'unit', 'product', 'ce', 'contrat', 'permettr', 'group', 'client', 'product', 'diisocyanat', 'diphénylméthan', 'mdi', 'hauteur', 'ton', 'an', 'cet', 'isomer', 'emploi', 'fabriqu', 'polyuréthan', 'pour', 'approvision', 'client', 'air', 'liquid', 'quatriem', 'unit', 'product', 'monoxyd', 'carbon', 'sein', 'complex', 'yeosu', 'integr', 'depuis', 'cet', 'anné', 'unit', 'recyclag']"
55,Air Liquide: financement de l'UE pour un projet CO2,2022-12-12 09:25:00,"['air', 'liquid', 'a', 'annonc', 'lund', 'avoir', 'obtenu', 'financ', 'européen', 'vu', 'construct', 'infrastructur', 'dev', 'permettr', 'transport', 'liquéfi', 'charg', 'navir', 'vu', 'stockag', 'permanent', 'mer', 'la', 'commiss', 'européen', 'a', 'accord', 'air', 'liquid', 'fluxy', 'port', 'aid', 'million', 'cadr', 'projet', 'vis', 'construir', 'install', 'commun', 'transport', 'le', 'capt', 'sit', 'acteur', 'industriel', 'plateform', 'portuair', 'collect', 'transport', 'vi', 'réseau', 'pipelin', 'libr', 'acces', 'ce', 'projet', 'représent', 'premi', 'phas', 'c', 'initi', 'réun', 'air', 'liquid', 'basf', 'boreal', 'exxonmobil', 'ineos', 'totalenerg', 'fluxy', 'port', 'réduir', 'moiti', 'émiss', 'plateform', 'air', 'liquid', 'basf', 'premi', 'client', 'plateform', 'capac', 'initial', 'million', 'ton', 'an', 'mtpa', 'ambit', 'jusqu', 'mtpa', 'air', 'liquid', 'soulign', 'subvent', 'bruxel', 'constitu', 'étap', 'majeur', 'vu', 'décis', 'final', 'attendu']"
56,Air Liquide: Jefferies dégrade à 'sous-performance',2022-12-09 14:20:00,"['jeffer', 'a', 'annonc', 'vendred', 'avoir', 'dégrad', 'opinion', 'air', 'liquid', 'contr', 'auparav', 'estim', 'capac', 'résist', 'group', 'franc', 'allait', 'être', 'mis', 'ralent', 'économ', 'profil', 'dan', 'not', 'consacr', 'producteur', 'gaz', 'industriel', 'brok', 'américain', 'dit', 'avoir', 'abaiss', 'moyen', 'prévis', 'résultat', 'group', 'exercic', 'ramen', 'estim', 'cel', 'consensus', 'jeffer', 'expliqu', 'croissanc', 'activ', 'marchand', 'a', 'larg', 'soutenu', 'consécut', 'remont', 'tension', 'inflation', 'avec', 'ralent', 'économ', 'cet', 'dynam', 'appel', 'décéler', 'prévient', 'courti', 'risqu', 'selon', 'mettr', 'évident', 'décept', 'niveau', 'volum', 'pénalis', 'résultat', 'group', 'étud', 'son', 'object', 'cour', 'trouv', 'ains', 'ramen', 'euros']"
57,Air Liquide: JPMorgan abaisse son opinion -Air Liquide,2022-12-07 14:08:00,"['jpmorgan', 'pass', 'mercred', 'recommand', 'opinion', 'air', 'liquid', 'object', 'cour', 'inchang', 'euros', 'dan', 'not', 'sectoriel', 'consacr', 'chim', 'estim', 'valeur', 'présent', 'potentiel', 'hauss', 'limit', 'cour', 'actuel', 'dan', 'not', 'salu', 'néanmoin', 'dossi', 'séduis', 'croissanc', 'organ', 'appel', 'sous', 'décarbon', 'jpmorgan', 'ains', 'producteur', 'gaz', 'industriel', 'géner', 'croissanc', 'moyen', 'annuel', 'compris', 'entre', 'moyen', 'long', 'term', 'croissanc', 'secteur']"
58,Air Liquide: en repli après la dégradation de JPMorgan,2022-12-07 12:21:00,"['le', 'titr', 'air', 'liquid', 'baiss', 'mercred', 'cac', 'pénalis', 'recommand', 'analyst', 'jpmorgan', 'pass', 'contr', 'ver', 'group', 'chim', 'recul', 'alor', 'parisien', 'ced', 'temp', 'le', 'analyst', 'jpmorgan', 'maintiennent', 'object', 'cour', 'euros', 'estiment', 'valeur', 'présent', 'potentiel', 'hauss', 'limit', 'cour', 'actuel', 'dan', 'not', 'spécial', 'saluent', 'néanmoin', 'dossi', 'séduis', 'croissanc', 'organ', 'appel', 'sous', 'décarbon', 'jpmorgan', 'ains', 'producteur', 'gaz', 'industriel', 'géner', 'croissanc', 'moyen', 'annuel', 'compris', 'entre', 'moyen', 'long', 'term', 'croissanc', 'secteur']"
59,Air Liquide: va céder son activité à Trinité-et-Tobago,2022-12-05 18:00:00,"['air', 'liquid', 'annonc', 'signatur', 'accord', 'ced', 'activ', 'massy', 'gas', 'product', 'holding', 'cet', 'transact', 'illustr', 'strateg', 'group', 'revu', 'réguli', 'portefeuill', 'recentr', 'certain', 'géograph', 'activ', 'fort', 'potentiel', 'développ', 'indiqu', 'group', 'air', 'liquid', 'bien', 'position', 'renforc', 'présenc', 'amer', 'latin', 'sais', 'opportun', 'émerg', 'domain', 'transit', 'énerget', 'inclut', 'énerg', 'rajout', 'group']"
60,Air Liquide : renoue avec les 140E -Air Liquide,2022-11-23 17:30:00,"['air', 'liquid', 'effac', 'résist', 'août', 'renou', 'égal', 'zénith', 'début', 'septembr', 'puis', 'novembr', 'an', 'boulevers', 'économ', 'majeur', 'cour', 'a', 'chang', 'per', 'revanch', 'atteint', 'le', 'prochain', 'object', 'pourr', 'situ', 'ver', 'planch', 'mai', 'derni']"
61,Air Liquide: projet d'hydrogène renouvelable à Grandpuits,2022-11-22 08:45:00,"['air', 'liquid', 'totalenerg', 'annoncent', 'contrat', 'long', 'term', 'context', 'reconvers', 'bioraffiner', 'sit', 'grandpuit', 'totalenerg', 'produir', 'valoris', 'renouvel', 'bas', 'carbon', 'dan', 'cadr', 'totalenerg', 'achet', 'produit', 'besoin', 'plateform', 'air', 'liquid', 'va', 'invest', 'plus', 'million', 'construir', 'exploit', 'nouvel', 'unit', 'product', 'cet', 'unit', 'utilis', 'part', 'biogaz', 'issus', 'bioraffiner', 'totalenerg', 'équip', 'technolog', 'captag', 'cryocap', 'liquid', 'permet', 'ton', 'an', 'rapport', 'proced', 'exist']"
